HR,HRV,LF,HF,LF:HF,AC,Stage,id
66.21816258,4.275251779,8.836585389,9.47161746,0.93295421,0,2,3
66.38233726,4.390646624,8.836794776,9.471115698,0.933025745,0,2,3
66.23780675,3.822448314,8.836867881,9.471167531,0.933028357,0,2,3
66.04210377,3.535533906,8.836923762,9.472951061,0.932858589,0,2,3
65.99008652,3.503966007,8.836955893,9.473405299,0.932817251,0,2,3
65.67154119,3.320809808,8.837039235,9.473378144,0.932828723,0,2,3
65.38366347,4.272001873,8.836996207,9.473894628,0.932773326,0,2,3
65.07348785,6.098724821,8.837074815,9.474028257,0.932768467,0,2,3
64.87600603,7.590198358,8.837470963,9.473742413,0.932838426,0,2,3
64.80659492,8.351646544,8.837858087,9.473736262,0.932879895,0,2,3
64.86048739,7.939003576,8.83820289,9.473957959,0.93289446,0,2,3
65.05721718,6.819090848,8.838421563,9.47376926,0.932936123,0,2,3
65.6620949,6.030017505,8.838656674,9.473368932,0.933000365,0,2,3
66.04130896,6.240548409,8.838632542,9.472476565,0.933085712,0,2,3
66.44640595,8.263036837,8.838364386,9.472767921,0.933028705,0,2,3
66.33262976,9.426617162,8.837987478,9.472877817,0.932978093,0,2,3
66.44391137,10.04987562,8.837892992,9.473675476,0.932889565,0,2,3
66.34356256,9.76956726,8.837576589,9.474100012,0.932814365,0,2,3
65.99446346,8.426149773,8.837275561,9.474489499,0.932744246,0,1,3
65.82692596,6.346477588,8.836799685,9.474406121,0.932702227,0,1,3
65.34697241,5.338539126,8.836774324,9.473853203,0.932753985,0,1,3
65.10963492,6.753599863,8.83700081,9.473606811,0.932802151,0,1,3
65.01940188,8.017342314,8.837269927,9.473826574,0.932808919,0,1,3
64.50166262,9.606132301,8.83769017,9.473508284,0.932884619,0,1,3
64.53997757,10.09950494,8.838073498,9.474377689,0.932839474,0,1,3
64.97307249,8.931840671,8.838606766,9.474181224,0.932915104,0,1,3
64.91114853,7.172478264,8.838988447,9.47302847,0.93306892,0,1,3
64.91226831,5.681353516,8.838915634,9.474410913,0.932925088,0,1,3
64.8300072,3.741657387,8.839117116,9.474975734,0.932890739,0,1,3
64.65370273,3.179797338,8.839595252,9.474785896,0.932959895,0,1,3
64.56899797,3,8.83973834,9.47654277,0.932802031,0,1,3
64.57916584,2.728450924,8.839718365,9.476985137,0.932756382,0,1,3
64.50184312,2.728450924,8.839679199,9.47595384,0.932853763,0,1,3
64.3540209,3.179797338,8.839693761,9.476058922,0.932844955,0,1,3
64.16738405,3.711842909,8.839856902,9.476257532,0.93284262,0,1,3
63.78375356,4.944132325,8.840174641,9.47657169,0.932845224,0,1,3
63.29058767,7.14920353,8.840553233,9.477577014,0.93278622,0,1,3
62.87552782,9.346716595,8.841009596,9.47869946,0.932723907,0,1,3
62.66672049,11.04536102,8.838964568,9.476494874,0.932725094,0,1,3
62.36721236,12.55985669,8.839474161,9.476502229,0.932778144,0,1,3
62.44962474,12.49110795,8.839891311,9.476947755,0.93277831,0,1,3
62.63833772,11.22620941,8.840323498,9.476345347,0.932883213,0,1,3
61.96827365,10.63145229,8.840789341,9.47624635,0.932942118,0,1,3
62.14461773,8.642594775,8.841252645,9.478758239,0.932743765,0,1,3
62.46840654,5.937171044,8.841883341,9.478680044,0.932817998,0,1,3
62.52491767,4.294699576,8.842301039,9.477871352,0.932941661,0,1,3
62.7589685,3.972125096,8.841738009,9.479178789,0.932753586,0,1,3
62.88236059,4.400126261,8.841651532,9.478785028,0.932783211,0,1,3
62.88672674,4.763868643,8.841836576,9.477424202,0.93293667,0,1,3
63.1941342,5.830951895,8.841803184,9.479161415,0.932762171,0,1,3
63.49570995,7.485170524,8.841469577,9.478740056,0.93276844,0,1,3
63.81097967,7.939003576,8.8409812,9.477498108,0.932839142,0,1,3
63.81261847,7.762087348,8.840383967,9.477304772,0.932795154,0,1,3
63.99361367,8.08462189,8.840097903,9.477181554,0.932777098,0,1,3
63.69016001,7.155029311,8.839887483,9.476678942,0.932804365,0,1,3
63.32107089,6.180165406,8.839772107,9.477933506,0.93266872,0,1,3
63.04424503,5.7106139,8.83959959,9.47828289,0.932616139,0,1,3
62.77522632,5.916079783,8.839808799,9.477860167,0.932679808,0,2,3
62.57450602,7.280109889,8.839837348,9.477611551,0.932707286,0,2,3
62.61525338,8.232726023,8.840017538,9.477713695,0.932716246,0,2,3
62.38743723,8.781293248,8.840303667,9.476764331,0.932839876,0,2,3
61.90952477,9.942892492,8.840737547,9.47747739,0.932815472,0,2,3
61.67584713,9.695359715,8.8413261,9.479012617,0.932726483,0,2,3
61.62884379,9.193898943,8.842059781,9.479364014,0.932769305,0,1,3
61.38415407,9.148466781,8.842552834,9.479644362,0.932793731,0,1,3
61.07073798,9.562658859,8.842711417,9.480698661,0.932706727,0,1,3
60.71147256,10.56461599,8.840623086,9.478651721,0.932687828,0,1,3
60.50463737,11.23733855,8.841426223,9.478952392,0.932742972,0,1,3
60.04813859,11.97335004,8.842061647,9.480028537,0.932704117,0,1,3
59.87241647,12.02081528,8.842603245,9.481420476,0.932624312,0,1,3
59.69509398,12.509996,8.843103746,9.481362528,0.9326828,0,1,3
59.75790588,12.03928754,8.843780828,9.481523175,0.932738408,0,1,3
60.08040212,10.02496883,8.844074176,9.481551776,0.932766533,0,1,3
60.17684345,7.742379766,8.844314031,9.481339188,0.932812745,0,1,3
60.45852308,5.958187644,8.844388385,9.481422024,0.932812437,0,1,3
60.65484308,5.768689433,8.844480854,9.481836101,0.932781453,0,1,3
60.94298507,7.071067812,8.844604839,9.481894581,0.932788776,0,1,3
61.15573512,8.689073598,8.84424108,9.482097848,0.932730417,0,1,3
61.37017827,9.955456349,8.843833161,9.482268689,0.932670593,0,1,3
61.2824445,9.433981132,8.843288312,9.481343215,0.932704166,0,1,3
61.15257762,7.843964417,8.843012075,9.481903418,0.932619927,0,1,3
61.06390089,6.614378278,8.842768013,9.481756364,0.932608651,0,1,3
61.09718279,4.74341649,8.842702099,9.481499131,0.932627001,0,1,3
60.86872867,3.492054473,8.842393411,9.481033088,0.932640286,0,1,3
60.92794461,2.549509757,8.842237773,9.481115307,0.932615783,0,1,3
61.3196598,2.645751311,8.842237874,9.479923345,0.932733056,0,1,3
61.83134156,4.521553322,8.842228856,9.478891488,0.932833641,0,1,3
62.12898727,6.691619967,8.841782819,9.478378539,0.932837065,0,1,3
62.17346353,8.038103701,8.841366581,9.478446417,0.932786471,0,1,3
61.92789999,8.36826014,8.841295993,9.478746091,0.932749533,0,1,3
61.83202601,8.14623294,8.841450166,9.479716975,0.932670267,0,1,3
61.84703186,7.661229956,8.841371199,9.480214405,0.932613,0,1,3
61.4162659,6.339908867,8.840976651,9.480043358,0.932588208,0,1,3
60.98029308,6.103277808,8.840709113,9.480162189,0.932548298,0,1,3
60.69544681,8.012143561,8.840954484,9.479902948,0.932599683,0,1,3
60.79025922,9.192388155,8.841576964,9.47956525,0.932698571,0,1,3
61.05392321,8.690671883,8.841814389,9.479216938,0.93275789,0,1,3
61.47870704,7.599342077,8.841719672,9.478703679,0.932798405,0,1,3
61.78751423,7.176350047,8.841512424,9.477613217,0.932883862,1,5,3
62.24871924,8.422852512,8.841564425,9.47760269,0.932890385,0,2,3
62.52211322,10.21028893,8.841569845,9.477523162,0.932898785,0,2,3
62.9388239,12.76823315,8.841359664,9.478288895,0.932801243,0,2,3
62.74162769,13.39879762,8.843403464,9.48102713,0.932747406,0,2,3
62.72693734,12.36370135,8.842906257,9.481432829,0.932655055,0,2,3
62.8140821,10.2834819,8.84240943,9.480848197,0.932660164,0,2,3
62.46212335,7.540630684,8.842153667,9.480410936,0.932676202,0,2,3
62.39847478,5.408326913,8.841660441,9.480401015,0.932625152,0,2,3
62.16603046,3.968626967,8.841544247,9.479997883,0.932652555,0,2,3
62.0820526,4.472135955,8.841761147,9.479187202,0.932755199,0,2,3
62.45200021,4.484541349,8.841827427,9.479374403,0.932743771,0,2,3
62.93343051,4.484541349,8.841873794,9.478342273,0.932850233,0,2,3
62.96895989,5,8.84157995,9.47715667,0.932935928,0,2,3
63.13553065,5.744562647,8.841371856,9.47797555,0.932833368,0,2,3
63.20138019,6.442049363,8.841459829,9.477894269,0.93285065,0,2,3
63.22872579,7.03562364,8.841572261,9.478316484,0.932820958,0,2,3
63.21719676,7.106335202,8.841188924,9.479111796,0.932702253,0,2,3
63.05518721,6.009252126,8.840793,9.479044822,0.932667074,0,2,3
62.75225235,3.872983346,8.840586308,9.478375158,0.932711162,0,2,3
62.30154119,4.69041576,8.840711036,9.478841855,0.932678398,0,2,3
61.58552766,8.631338251,8.840992025,9.479517993,0.932641515,0,2,3
61.32309934,11.50120767,8.841544388,9.480466588,0.93260646,0,2,3
60.82329347,14.4318321,8.842113279,9.480268327,0.932685972,0,2,3
60.90643256,15.4686062,8.842745723,9.480755697,0.932704734,0,2,3
61.00575779,14.89220527,8.840528522,9.477496068,0.932791579,0,2,3
60.90205261,13.48249894,8.841112043,9.477297658,0.932872678,0,2,3
61.25952765,10.57250102,8.841435391,9.477998811,0.932837782,0,2,3
61.24563137,7.236097782,8.841950998,9.478330918,0.932859495,0,2,3
61.08415644,3.993049517,8.842280623,9.478969905,0.932831385,0,2,3
60.48682099,4.166666667,8.842334303,9.481019348,0.932635403,0,2,3
60.06337858,6.020797289,8.842856726,9.48231098,0.932563459,0,2,3
59.82421659,8.207381501,8.843297042,9.482427359,0.932598448,0,2,3
60.23798061,8.660254038,8.843611978,9.48289671,0.932585501,0,2,3
60.84109156,8.485281374,8.843375596,9.480983063,0.932748802,0,2,3
61.83557527,10.52378259,8.843026403,9.479118986,0.93289539,0,2,3
62.58048835,14.20387271,8.842487259,9.477126892,0.933034596,0,2,3
63.22257693,18.55397532,8.842161045,9.476975719,0.933015057,0,2,3
64.16866304,24.12179743,8.841683535,9.477341198,0.932928693,0,2,3
64.87692324,28.83140649,8.843782897,9.479983236,0.932890141,0,2,3
65.47960929,31.25744356,8.842341796,9.47920469,0.932814733,0,2,3
66.29825642,31.51498762,8.840458178,9.478501126,0.932685248,0,2,3
66.83705163,30.22324345,8.841707142,9.47865064,0.932802303,0,2,3
66.94111713,26.98970997,8.84014162,9.476618915,0.932837091,0,2,3
66.88645346,23.4520788,8.838666045,9.476635627,0.932679739,0,2,3
67.65780914,20.88061302,8.837611296,9.475259004,0.932703928,0,2,3
68.77001699,19.39358428,8.839452332,9.475298956,0.932894294,0,2,3
69.79282276,20.29778313,8.838008521,9.472615207,0.933006179,0,2,3
71.01039886,23.16127035,8.836243373,9.469934189,0.933083926,0,2,3
71.08295398,23.84207299,8.838221204,9.470103579,0.933276086,0,2,3
70.08024084,22.39977678,8.837231715,9.470582689,0.933124392,0,2,3
69.4262993,20.47559523,8.836506364,9.474282686,0.932683419,0,2,3
68.88178296,17.82865982,8.835994284,9.474870552,0.932571504,0,2,3
68.24959521,14.62399094,8.83555123,9.474086829,0.932601884,0,4,3
67.76538376,14.43760522,8.835321991,9.473266741,0.93265842,0,4,3
67.48414045,16.59819267,8.835701882,9.470766738,0.932944726,0,4,3
66.7980085,19.48075974,8.836651779,9.469838526,0.933136479,0,4,3
66.81150193,18.77498336,8.834914882,9.469205981,0.933015387,0,4,3
67.11888719,15.07573473,8.835835045,9.469484602,0.933085106,0,4,3
67.04874798,12.08304597,8.836464749,9.469069362,0.933192525,0,4,3
67.73434969,9.013878189,8.836678633,9.470251191,0.933098653,0,4,3
68.22740572,7.372998787,8.836854341,9.469666764,0.933174795,0,4,3
67.66663694,6.519202405,8.836970704,9.469294893,0.93322373,0,4,3
66.18055111,8.185352772,8.836891405,9.472860515,0.93286409,0,4,3
65.61944974,10.84870704,8.837463986,9.476223042,0.932593497,0,4,3
65.40332433,13.15716957,8.838244282,9.47601737,0.932696083,0,4,3
65.57001095,14.48945977,8.838627246,9.476010933,0.93273713,0,4,3
66.33019085,14.40486029,8.838381783,9.474363742,0.932873386,0,4,3
66.60367203,14.23024947,8.83846286,9.470652209,0.933247538,0,4,3
66.06367516,13.08412949,8.838884756,9.469957998,0.933360503,0,4,3
66.1498947,9.420721841,8.836621938,9.471665905,0.932953297,0,4,3
65.92963934,5.545268253,8.837359601,9.472718141,0.932927537,3,5,3
65.39272175,5.995368583,8.837508606,9.474133477,0.932803895,2,5,3
63.95548756,11.07299016,8.837176411,9.476289496,0.93255661,0,5,3
62.724034,18.21248046,8.837908537,9.477541511,0.932510665,0,5,3
61.16501331,27.65913552,8.839314635,9.478099944,0.932604075,0,3,3
60.07523769,35.5859679,8.838892706,9.478923232,0.932478562,0,3,3
59.14049813,41.42496563,8.840362132,9.479894161,0.932538062,0,2,3
58.66524616,45.08541277,8.842260946,9.480308814,0.932697565,0,2,3
59.02596856,43.61765698,8.841437686,9.477244755,0.932912246,0,2,3
59.81709347,37.60651539,8.842860305,9.476948864,0.933091487,0,2,3
60.51366541,28.42289766,8.84359544,9.476459624,0.933217234,0,2,3
60.36831532,20.41445566,8.841204947,9.475447541,0.933064629,0,2,3
60.1452415,13.53801233,8.842113759,9.478605468,0.932849646,0,2,3
60.02041763,11,8.843177968,9.481071238,0.932719283,0,2,3
59.80018991,10.80252028,8.843667927,9.483018449,0.932579429,0,2,3
59.49198693,10.29697906,8.843082786,9.484127313,0.932408696,0,2,3
59.04828052,9.07530226,8.84254309,9.48378767,0.932385182,0,2,3
58.77111628,9.861541462,8.842714694,9.482430113,0.932536764,0,2,3
58.84362847,11.15173131,8.843231901,9.481910697,0.932642395,0,2,3
58.98511972,10.38026975,8.843589569,9.481800882,0.932690918,0,2,3
59.37665398,8.724168219,8.843597058,9.481543271,0.932717049,0,2,3
59.41505226,7.310570733,8.843608904,9.480937449,0.932777898,0,2,3
59.44275283,5.830951895,8.843832609,9.481387299,0.932757236,0,2,3
59.99727247,6.480740698,8.844049217,9.482221807,0.93269799,0,2,3
59.53102174,6.565905201,8.844118071,9.481978194,0.932729214,0,2,3
58.89856077,6.753599863,8.84388204,9.48391915,0.932513437,0,2,3
58.84679269,6.614378278,8.843906576,9.485295946,0.932380669,0,2,3
58.38100798,8.053639619,8.844502708,9.483799679,0.932590629,0,2,3
58.38920673,9.287087811,8.844551603,9.484442113,0.932532615,0,2,3
58.82200787,9.346716595,8.844311301,9.484515223,0.93250009,0,2,3
59.50778692,9.433981132,8.844401111,9.481480376,0.932808038,0,2,3
60.17612962,11.09053651,8.844104435,9.479991535,0.932923242,0,2,3
60.11382563,11.41392911,8.843767963,9.480869274,0.932801382,0,2,3
60.15664767,12.5499004,8.843731519,9.481652546,0.932720481,0,2,3
60.29363589,13.55339236,8.843999549,9.482522628,0.932663163,0,2,3
60.23264329,13.76388188,8.843883739,9.483053296,0.932598759,0,2,3
59.56042678,11.61895004,8.843018517,9.483815041,0.932432621,0,2,3
58.98553873,9.545214042,8.84266681,9.484505765,0.932327633,0,2,3
58.98863315,8.9458246,8.84304111,9.483102903,0.932505025,0,2,3
59.52156762,8.9458246,8.843428359,9.481888147,0.932665332,0,2,3
60.27634858,9.151502609,8.842906462,9.480464939,0.932750294,0,2,3
61.19059742,11.98957881,8.842024539,9.47862113,0.932838692,0,2,3
62.26596793,17.57918592,8.84432165,9.479166318,0.933027373,0,2,3
62.58088862,22.01766967,8.844025102,9.478361638,0.933075297,0,1,3
62.81897215,25.40395857,8.84355714,9.480341157,0.932831107,0,1,3
63.13236349,27.35466647,8.842808163,9.481530773,0.932635075,0,1,3
62.66382717,25.13187441,8.841977182,9.481052622,0.932594463,0,1,3
62.22894341,19.97498436,8.843392465,9.483997936,0.932454069,0,1,3
61.73411004,14.12837964,8.84253139,9.483852425,0.932377582,0,1,3
60.74025816,12.18605761,8.842499599,9.482067544,0.932549738,0,1,3
60.24571216,15.15750639,8.842735846,9.483028974,0.932480104,0,1,3
59.48282031,20.33469941,8.840969621,9.480729751,0.932519949,0,1,3
59.50729548,22.81325151,8.841966216,9.480466411,0.932650972,0,1,3
60.07221983,22.06807649,8.842576228,9.479776265,0.93278322,0,1,3
61.09040072,18.56819264,8.843119065,9.478310608,0.93298473,0,1,3
61.42539949,15.7876534,8.842825983,9.476702894,0.933112084,0,1,3
61.63602838,14.31782106,8.842844849,9.478384401,0.932948536,0,1,3
61.73301386,14.31782106,8.843190996,9.479205699,0.93290422,0,1,3
62.06535404,16.20956508,8.843623529,9.480903368,0.932782794,0,1,3
62.16876576,17.25543393,8.842956374,9.481680688,0.93263596,0,1,3
62.20213694,15.42274655,8.84183998,9.481771456,0.932509291,0,1,3
62.16006633,11.04536102,8.840921443,9.479843211,0.932602074,0,1,3
61.45470939,6.333333333,8.840709665,9.479234633,0.932639607,0,1,3
60.80987065,7.280109889,8.840817279,9.48055685,0.932520887,0,1,3
60.74595123,8.903806926,8.841263402,9.481098328,0.932514683,0,1,3
60.50663433,10.8294865,8.841646256,9.479877687,0.932675141,0,1,3
60.48218118,12.14953131,8.841623685,9.480143789,0.93264658,0,1,3
60.82044985,11.73077624,8.841708341,9.479631109,0.93270595,0,1,3
60.66743817,10.73545528,8.842237358,9.477923221,0.932929836,0,1,3
60.53764332,8.774964387,8.842643982,9.479375066,0.932829846,0,1,3
60.57532994,4.85054407,8.843024336,9.481336533,0.932676981,0,1,3
60.32243392,2.833333333,8.843566179,9.481105528,0.932756856,0,1,3
59.98475927,4.213074887,8.843702394,9.482282092,0.932655484,0,1,3
60.12650467,4.342938074,8.843745106,9.483571999,0.932533133,0,1,3
60.19956968,4.5,8.843956075,9.481852307,0.932724513,0,1,3
60.8466784,5.024937811,8.843969195,9.481438941,0.932766561,0,1,3
60.72170898,4.763868643,8.843556916,9.480886416,0.932777435,0,1,3
60.84530883,5.024937811,8.843569585,9.481088882,0.932758852,0,1,3
60.93780754,5.696002497,8.843588919,9.481133549,0.932756497,0,1,3
61.18747614,6.827233049,8.8439104,9.481739127,0.932730829,0,1,3
61.60606621,8.671473026,8.843336167,9.481296715,0.932713787,0,1,3
61.07957385,7.496295381,8.84272108,9.481244463,0.932654053,0,1,3
60.99979441,6.220485869,8.842417797,9.481445583,0.932602283,0,1,3
61.3541633,4.781329429,8.84256686,9.48118764,0.932643377,0,1,3
61.46633757,4.924428901,8.842696751,9.479939864,0.932779836,0,1,3
61.33961729,4.226240778,8.841879412,9.480422606,0.932646125,0,1,3
61.29305979,3.570714214,8.84155019,9.480663147,0.932587737,0,1,3
60.99315278,3.40750805,8.841898263,9.478908445,0.932797095,0,1,3
60.76848802,4.358898944,8.842259259,9.480552863,0.932673377,0,1,3
60.78927458,4.176654695,8.842315547,9.481676033,0.932568832,0,1,3
60.12159109,6.735065784,8.842441051,9.480846662,0.93266365,0,1,3
59.52504977,10.48941265,8.842689271,9.481924358,0.932583823,0,1,3
58.97374496,14.22146265,8.843327384,9.483109022,0.932534611,0,1,3
58.32170813,17.90794361,8.844427855,9.483483456,0.932613833,0,1,3
58.35025893,19.39716474,8.842857798,9.482270166,0.932567586,0,1,3
58.02639477,19.95063352,8.843444796,9.482196864,0.9326367,0,1,3
57.81863336,19.76177567,8.844038148,9.482373631,0.932681889,0,1,3
57.91793751,18.10693544,8.844719052,9.482974556,0.932694589,0,1,3
58.16660912,13.86342109,8.845710549,9.483072396,0.93278952,0,1,3
57.9471444,9.912113801,8.846109868,9.483468622,0.932792654,0,1,3
57.57618253,7.114148657,8.843938408,9.483822531,0.93252888,0,1,3
57.63094416,5.027701043,8.844562163,9.4842452,0.93255309,0,1,3
58.03050463,4.456580652,8.845162442,9.483796684,0.932660488,0,1,3
58.20778075,4.092676386,8.84487115,9.483525899,0.932656403,0,1,3
58.50688106,5.361902647,8.844142422,9.483825276,0.932550122,0,1,3
58.67232869,6.614378278,8.843888361,9.482484306,0.932655207,0,1,3
58.48899124,7.001983846,8.844176929,9.482323954,0.932701411,0,1,3
58.3537379,7.102425251,8.846700452,9.486355836,0.932571011,0,1,3
58.50043039,7.218802609,8.846627318,9.487316845,0.932468838,0,1,3
58.29915694,5.678908346,8.846411799,9.485974102,0.93257811,0,1,3
58.0887759,3.674234614,8.846068658,9.486403565,0.932499719,0,1,3
57.90947154,4.301162634,8.845900613,9.486286207,0.932493541,0,1,3
57.75082503,5.441609239,8.846327147,9.485759311,0.932590303,0,1,3
57.32996766,7.628528328,8.844207016,9.483708495,0.932568417,0,1,3
57.03794919,9.207484878,8.844566404,9.485362621,0.932443677,0,1,3
57.00612052,10.10088005,8.844995339,9.484876883,0.932536653,0,1,3
57.28602929,9.86294975,8.845501567,9.484621945,0.932615092,0,1,3
57.58765808,8.215838363,8.845479138,9.484017777,0.932672138,0,1,3
57.52953049,6.796649501,8.845314585,9.484070296,0.932649623,0,1,3
57.52157978,5.477225575,8.845428766,9.484440729,0.932625235,0,1,3
57.22935953,4.69041576,8.845969929,9.485260015,0.932601733,0,1,3
57.35952929,3.80058475,8.846483737,9.486473716,0.932536578,0,1,3
57.41308768,3.822448314,8.846389048,9.486560973,0.932518019,0,1,3
57.6025289,3.674234614,8.846014983,9.486331147,0.932501179,0,1,3
57.66102694,2.915475947,8.845524413,9.484988669,0.932581442,0,1,3
57.40089713,2.697735676,8.845523991,9.485064714,0.932573921,0,1,3
57.19789424,2.905932629,8.845771148,9.485640484,0.932543371,0,1,3
57.03283937,3.741657387,8.846204552,9.486515582,0.932503033,0,1,3
57.02830104,4.213074887,8.846410035,9.486761881,0.932500483,0,1,3
56.81537284,5.309844107,8.846278669,9.486744738,0.932488321,0,1,3
56.92937479,5.61248608,8.846275595,9.48672863,0.93248958,0,1,3
57.20003954,5.5,8.846353282,9.485415339,0.932626877,0,1,3
57.10305825,4.769696007,8.846491816,9.485271381,0.932655636,0,1,3
57.03280196,3.278719262,8.846444085,9.486181209,0.932561153,0,1,3
56.77880549,2.934469477,8.84674334,9.486994121,0.932512788,0,1,3
56.80470788,2.818589088,8.847217675,9.487106866,0.932551704,0,1,3
56.48788594,4.136557882,8.84730387,9.487679415,0.932504513,0,1,3
56.62519543,4.387482194,8.847261632,9.488505026,0.932418922,0,1,3
57.12113532,4.609772229,8.847178306,9.486844977,0.932573298,0,1,3
57.51860131,5.904329861,8.847105265,9.485562813,0.932691654,0,1,3
59.06041178,14.00694272,8.846520229,9.484779642,0.932706986,0,1,3
61.34070141,27.53533084,8.845569912,9.4815003,0.93292935,0,1,3
63.4935639,41.99040896,8.846945657,9.480293096,0.933193264,0,4,3
65.38778209,54.58428752,8.844367496,9.478547924,0.933093082,0,4,3
66.76245368,63.91748152,8.845031692,9.480203161,0.933000226,0,4,3
67.91355751,68.57113095,8.845924008,9.481041583,0.933011835,0,4,3
67.87483106,67.13005619,8.843175633,9.48156334,0.932670628,0,4,3
66.96486635,59.69529109,8.842598557,9.484314547,0.932339234,0,4,3
65.27528372,45.44441049,8.839582652,9.483673139,0.93208428,2,5,3
63.32041167,32.59132468,8.838288006,9.483104861,0.932003614,2,3,3
60.8782767,34.23813663,8.838365279,9.483003193,0.932021755,0,3,3
59.68444866,44.3502474,8.839745307,9.483998276,0.932069476,0,2,3
58.67098993,54.41992078,8.83951648,9.479326808,0.932504666,0,2,3
58.38602324,59.48482533,8.841608331,9.478562961,0.932800506,0,2,3
59.54091279,55.81019421,8.840609924,9.474850947,0.93306058,0,2,3
60.64155426,46.64225552,8.842120155,9.472376554,0.933463752,0,2,3
61.23742272,35.07848343,8.842819713,9.472497219,0.933525712,0,2,3
61.41733669,25.04495957,8.843271393,9.476716323,0.933157762,0,2,3
61.03267614,18.90105817,8.84439808,9.479566052,0.932996092,0,2,3
61.01476923,19.07077462,8.845187904,9.4832146,0.93272042,2,2,3
61.80931219,20.68480387,8.844828291,9.485562737,0.932451615,0,2,3
62.19062638,19.48147268,8.84338731,9.482584776,0.932592486,0,2,3
62.60573622,14.45491074,8.841525833,9.480168581,0.932633819,0,4,3
63.16371696,13.17193987,8.840453262,9.477952785,0.93273869,0,4,3
64.29761756,16.98855824,8.843121093,9.4782422,0.932991678,0,4,3
65.25708057,22.25483718,8.84241456,9.477331211,0.93300681,0,4,3
65.35241609,25.07987241,8.840944713,9.477517351,0.932833398,0,4,3
65.26042833,24.57867187,8.839532425,9.477172572,0.932718314,0,4,3
64.76669639,20.88726353,8.841694813,9.479533776,0.9327141,0,4,3
63.15996903,18.04007884,8.841336372,9.480439452,0.932587188,0,4,3
61.70777704,19.6497102,8.841069892,9.483503879,0.93225774,0,4,3
59.7028241,29.15380669,8.839427714,9.48244282,0.932188876,0,4,3
57.78367737,43.11161225,8.841128056,9.483438401,0.93227031,0,4,3
57.26936201,52.24408526,8.841155225,9.483010908,0.932315201,0,4,3
57.34024492,55.10318603,8.843236215,9.480917511,0.93274055,0,4,3
57.95221675,52.4128907,8.841901755,9.476404755,0.933043911,0,4,3
58.07869306,45.66484181,8.842463549,9.476481244,0.933095663,0,4,3
58.43839396,34.74910071,8.843944614,9.477906357,0.933111626,0,4,3
59.20686748,24.08203572,8.845596076,9.479395342,0.933139273,0,4,3
59.94544778,17.45311179,8.846712234,9.482140492,0.932986834,0,4,3
60.24087598,18.9076704,8.846107094,9.483480851,0.932791159,0,4,3
60.28810547,20.83133324,8.845060569,9.484875812,0.932543635,0,4,3
59.88026369,19.30313734,8.844484994,9.48396933,0.932572079,0,4,3
59.58228949,15.81753598,8.844390104,9.484807597,0.932479654,0,4,3
59.15571714,13.31457013,8.843986803,9.48547447,0.932371578,0,4,3
58.3871037,12.08074685,8.843660389,9.485378682,0.932346582,0,4,3
57.88193233,14.14606345,8.843651053,9.485068618,0.932376075,0,4,3
57.78403499,17,8.844214722,9.48449452,0.932491943,0,4,3
58.05441531,17.47855829,8.844863157,9.483268875,0.932680838,0,4,3
58.14593284,16.23867126,8.84505285,9.482722398,0.932754591,0,4,3
58.53240595,13.21089618,8.845204535,9.48302957,0.932740373,0,4,3
58.9181731,10.52510227,8.845568449,9.482459518,0.932834823,0,4,3
59.6135159,10.74709263,8.846024303,9.482746855,0.932854629,0,4,3
59.75505493,12.44766823,8.845735971,9.483028982,0.932796471,0,4,3
60.61769358,17,8.845176945,9.484105244,0.932631673,0,3,3
60.29061293,17.65723018,8.844363023,9.482217742,0.932731484,0,2,3
60.40144399,16.82342943,8.843972646,9.483748243,0.932539795,0,2,3
60.9725811,16.53783541,8.843162103,9.482887763,0.93253894,0,2,3
60.55595262,13.92040868,8.845363866,9.484072505,0.932654602,0,5,3
59.71589804,10.6705722,8.844299947,9.484101651,0.932539557,0,5,3
59.71854194,8.125747829,8.844137573,9.486292722,0.932307049,0,5,3
59.78613568,7.742379766,8.844734647,9.482997789,0.932693948,0,5,3
60.081364,7.230337321,8.844789702,9.482982604,0.932701247,0,2,3
60.07634302,6.82112731,8.844000867,9.483150153,0.932601585,0,2,3
60.34723159,6.857680204,8.843975201,9.481473419,0.932763803,0,2,3
60.77795546,7.496295381,8.844354775,9.480524391,0.932897212,0,2,3
61.17279362,8.351646544,8.844617033,9.481525003,0.932826421,0,2,3
61.02238541,9.193898943,8.844060094,9.481647035,0.932755676,0,2,3
61.06799841,9.293067906,8.843631273,9.482702532,0.932606632,0,2,3
60.89699971,8.366600265,8.84350455,9.481970094,0.932665307,0,2,3
60.6937452,6.800735254,8.843567921,9.482445484,0.932625232,0,2,3
60.8467944,5.766281297,8.843135266,9.482833505,0.932541446,0,2,3
60.66052885,4.183300133,8.842907299,9.481802552,0.932618798,0,2,3
60.72425382,3.082207001,8.842748948,9.480937021,0.932687236,0,2,3
60.56251101,3.4278273,8.842760477,9.480987557,0.932683481,0,2,3
60.29342215,3.937003937,8.843075132,9.480981713,0.932717244,0,5,3
60.3283005,4.126472801,8.843283131,9.481791674,0.932659505,0,2,3
60.27293106,3.807886553,8.843595636,9.481933346,0.932678528,0,2,3
59.61958117,6.103277808,8.843716468,9.481822146,0.93270221,0,2,3
